date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
02/10/2015 19:03,1022,0,0,0,10.41,78.3,0,13.67
02/10/2015 19:04,1022,0,0,0,10.34,78.5,0,13.67
02/10/2015 19:05,1022,0,0,0,10.35,78.6,0,13.67
02/10/2015 19:06,1022,0,0,0,10.28,78.8,0,13.67
02/10/2015 19:07,1022,0,0,0,10.27,79,0,13.68
02/10/2015 19:08,1022,0,0,0,10.24,79.2,0,13.68
02/10/2015 19:09,1022,0,0,0,10.21,79.3,0,13.68
02/10/2015 19:10,1022,0,0,0,10.24,79.5,0,13.68
02/10/2015 19:11,1022,0,0,0,10.24,79.5,0,13.68
02/10/2015 19:12,1022,0,0,0,10.2,79.5,0,13.68
02/10/2015 19:13,1022,0,0,0,10.19,79.4,0,13.68
02/10/2015 19:14,1022,0,0,0,10.15,79.5,0,13.68
02/10/2015 19:15,1022,0,0,0,10.15,79.6,0,13.69
02/10/2015 19:16,1022,0,0,0,10.14,79.7,0,13.69
02/10/2015 19:17,1022,0,0,0,10.1,79.8,0,13.69
02/10/2015 19:18,1022,0,0,0,10.09,79.9,0,13.69
02/10/2015 19:19,1022,0,0,0,10.1,79.9,0,13.69
02/10/2015 19:20,1022,0,0,0,10.1,79.9,0,13.69
02/10/2015 19:21,1022,0,0,0,10.08,80,0,13.69
02/10/2015 19:22,1022,0,0,0,10.09,79.9,0,13.69
02/10/2015 19:23,1022,0,0,0,10.07,79.9,0,13.69
02/10/2015 19:24,1022,0,0,0,10.06,79.9,0,13.69
02/10/2015 19:25,1022,0,0,0,10.02,79.8,0,13.69
02/10/2015 19:26,1022,0,0,0,9.96,80.1,0,13.69
02/10/2015 19:27,1022,0,0,0,10,80.2,0,13.7
02/10/2015 19:28,1022,0,0,0,9.98,80.3,0,13.7
02/10/2015 19:29,1022,0,0,0,9.92,80.4,0,13.7
02/10/2015 19:30,1022,0,0,0,9.92,80.6,0,13.7
02/10/2015 19:31,1022,0,0,0,9.97,80.6,0,13.7
02/10/2015 19:32,1022,0,0,0,9.92,80.5,0,13.7
02/10/2015 19:33,1022,0,0,0,9.91,80.5,0,13.7
02/10/2015 19:34,1022,0,0,0,9.82,80.4,0,13.7
02/10/2015 19:35,1022,0,0,0,9.78,80.6,0,13.7
02/10/2015 19:36,1022,0,0,0,9.74,80.8,0,13.7
02/10/2015 19:37,1022,0,0,0,9.74,81.2,0,13.7
02/10/2015 19:38,1022,0,0,0,9.75,81.4,0,13.7
02/10/2015 19:39,1022,0,0,0,9.7,81.4,0,13.71
02/10/2015 19:40,1022,0,0,0,9.67,81.4,0,13.71
02/10/2015 19:41,1022,0,0,0,9.58,81.6,0,13.71
02/10/2015 19:42,1022,0,0,0,9.59,81.8,0,13.71
02/10/2015 19:43,1022,0,0,0,9.52,82,0,13.71
02/10/2015 19:44,1022,0,0,0,9.47,82.2,0,13.71
02/10/2015 19:45,1022,0,0,0,9.41,82.5,0,13.71
02/10/2015 19:46,1022,0,0,0,9.44,82.7,0,13.71
02/10/2015 19:47,1022,0,0,0,9.46,82.9,0,13.71
02/10/2015 19:48,1022,0,0,0,9.47,83.1,0,13.71
02/10/2015 19:49,1022,0,0,0,9.44,83,0,13.72
02/10/2015 19:50,1022,0,0,0,9.35,83,0,13.71
02/10/2015 19:51,1022,0,0,0,9.35,83.2,0,13.72
02/10/2015 19:52,1022,0,0,0,9.3,82.9,0,13.71
02/10/2015 19:53,1022,0,0,0,9.16,83,0,13.72
02/10/2015 19:54,1022,0,0,0,9.13,83.4,0,13.72
02/10/2015 19:55,1022,0,0,0,9.14,83.7,0,13.72
02/10/2015 19:56,1022,0,0,0,9.14,84.1,0,13.72
02/10/2015 19:57,1022,0,0,0,9.15,84.4,0,13.72
02/10/2015 19:58,1022,0,0,0,9.23,84.5,0,13.72
02/10/2015 19:59,1022,0,0,0,9.26,84.5,0,13.72
02/10/2015 20:00,1022,0,0,0,9.23,84.2,0,13.72
02/10/2015 20:01,1022,0,0,0,9.14,84.3,0,13.72
02/10/2015 20:02,1022,0,0,0,9.2,84.3,0,13.72
02/10/2015 20:03,1022,0,0,0,9.13,84.1,0,13.73
02/10/2015 20:04,1022,0,0,0,9.13,84.4,0,13.73
02/10/2015 20:05,1022,0,0,0,9.13,84.4,0,13.73
02/10/2015 20:06,1022,0,0,0,9.15,84.4,0,13.73
02/10/2015 20:07,1022,0,0,0,9.07,84.3,0,13.73
02/10/2015 20:08,1022,0,0,0,9.06,84.4,0,13.73
02/10/2015 20:09,1022,0,0,0,9.03,84.4,0,13.73
02/10/2015 20:10,1022,0,0,0,9.04,84.6,0,13.73
02/10/2015 20:11,1022,0,0,0,9,84.6,0,13.73
02/10/2015 20:12,1022,0,0,0,8.98,84.7,0,13.73
02/10/2015 20:13,1022,0,0,0,8.97,84.8,0,13.73
02/10/2015 20:14,1022,0,0,0,9,85.1,0,13.73
02/10/2015 20:15,1022,0,0,0,8.98,84.9,0,13.73
02/10/2015 20:16,1022,0,0,0,8.89,84.7,0,13.74
02/10/2015 20:17,1022,0,0,0,8.83,84.8,0,13.74
02/10/2015 20:18,1022,0,0,0,8.76,84.7,0,13.74
02/10/2015 20:19,1022,0,0,0,8.72,85.1,0,13.74
02/10/2015 20:20,1022,0,0,0,8.73,85.2,0,13.74
02/10/2015 20:21,1022,0,0,0,8.72,85.3,0,13.74
02/10/2015 20:22,1022,0,0,0,8.66,85.2,0,13.74
02/10/2015 20:23,1022,0,0,0,8.62,85.3,0,13.74
02/10/2015 20:24,1022,0,0,0,8.56,85.2,0,13.74
02/10/2015 20:25,1022,0,0,0,8.5,85.4,0,13.74
02/10/2015 20:26,1022,0,0,0,8.5,85.6,0,13.74
02/10/2015 20:27,1022,0,0,0,8.51,85.7,0,13.74
02/10/2015 20:28,1022,0,0,0,8.54,86.1,0,13.74
02/10/2015 20:29,1022,0,0,0,8.62,86.2,0,13.74
02/10/2015 20:30,1022,0,0,0,8.62,85.9,0,13.75
02/10/2015 20:31,1022,0,0,0,8.57,85.9,0,13.74
02/10/2015 20:32,1022,0,0,0,8.53,85.9,0,13.75
02/10/2015 20:33,1022,0,0,0,8.5,85.9,0,13.75
02/10/2015 20:34,1022,0,0,0,8.48,85.9,0,13.75
02/10/2015 20:35,1022,0,0,0,8.41,86,0,13.75
02/10/2015 20:36,1022,0,0,0,8.43,86,0,13.75
02/10/2015 20:37,1022,0,0,0,8.35,86.1,0,13.75
02/10/2015 20:38,1022,0,0,0,8.36,86.3,0,13.75
02/10/2015 20:39,1022,0,0,0,8.35,86.4,0,13.75
02/10/2015 20:40,1022,0,0,0,8.3,86.4,0,13.75
02/10/2015 20:41,1022,0,0,0,8.28,86.5,0,13.75
02/10/2015 20:42,1022,0,0,0,8.28,86.6,0,13.75
02/10/2015 20:43,1022,0,0,0,8.21,86.6,0,13.75
02/10/2015 20:44,1022,0,0,0,8.22,86.6,0,13.75
02/10/2015 20:45,1022,0,0,0,8.13,86.5,0,13.75
02/10/2015 20:46,1022,0,0,0,8.05,86.7,0,13.76
02/10/2015 20:47,1022,0,0,0,8.06,86.9,0,13.76
02/10/2015 20:48,1022,0,0,0,8.07,87.1,0,13.76
02/10/2015 20:49,1022,0,0,0,8.07,87.2,0,13.76
02/10/2015 20:50,1022,0,0,0,8.06,87.2,0,13.76
02/10/2015 20:51,1022,0,0,0,8.05,87.6,0,13.76
02/10/2015 20:52,1022,0,0,0,8.07,87.7,0,13.76
02/10/2015 20:53,1022,0,0,0,8.07,87.8,0,13.76
02/10/2015 20:54,1022,0,0,0,8.07,87.7,0,13.76
02/10/2015 20:55,1022,0,0,0,8.04,87.8,0,13.76
02/10/2015 20:56,1022,0,0,0,8.08,87.9,0,13.76
02/10/2015 20:57,1022,0,0,0,8.08,88.2,0,13.76
02/10/2015 20:58,1022,0,0,0,8.17,88.5,0,13.76
02/10/2015 20:59,1022,0,0,0,8.26,88.7,0,13.76
02/10/2015 21:00,1022,0,0,0,8.34,88.8,0,13.77
02/10/2015 21:01,1022,0,0,0,8.38,88.8,0,13.77
02/10/2015 21:02,1022,0,0,0,8.41,88.8,0,13.77
02/10/2015 21:03,1022,0,0,0,8.47,88.6,0,13.77
02/10/2015 21:04,1022,0,0,0,8.45,88.5,0,13.77
02/10/2015 21:05,1022,0,0,0,8.46,88.4,0,13.77
02/10/2015 21:06,1022,0,0,0,8.45,88.5,0,13.77
02/10/2015 21:07,1022,0,0,0,8.53,88.4,0,13.77
02/10/2015 21:08,1022,0,0,0,8.44,88,0,13.77
02/10/2015 21:09,1022,0,0,0,8.42,87.8,0,13.77
02/10/2015 21:10,1022,0,0,0,8.41,88,0,13.77
02/10/2015 21:11,1022,0,0,0,8.49,88.1,0,13.77
02/10/2015 21:12,1022,0,0,0,8.52,87.9,0,13.77
02/10/2015 21:13,1022,0,0,0,8.5,87.8,0,13.77
02/10/2015 21:14,1022,0,0,0,8.52,87.7,0,13.77
02/10/2015 21:15,1022,0,0,0,8.59,87.7,0,13.78
02/10/2015 21:16,1022,0,0,0,8.59,87.6,0,13.78
02/10/2015 21:17,1022,0,0,0,8.6,87.5,0,13.78
02/10/2015 21:18,1022,0,0,0,8.63,87.3,0,13.78
02/10/2015 21:19,1022,0,0,0,8.62,87.3,0,13.78
02/10/2015 21:20,1022,0,0,0,8.64,87.2,0,13.78
02/10/2015 21:21,1022,0,0,0,8.66,87.1,0,13.78
02/10/2015 21:22,1022,0,0,0,8.66,86.9,0,13.78
02/10/2015 21:23,1022,0,0,0,8.65,86.9,0,13.78
02/10/2015 21:24,1022,0,0,0,8.66,86.8,0,13.78
02/10/2015 21:25,1022,0,0,0,8.65,86.7,0,13.78
02/10/2015 21:26,1022,0,0,0,8.65,86.5,0,13.78
02/10/2015 21:27,1022,0,0,0,8.6,86.4,0,13.78
02/10/2015 21:28,1022,0,0,0,8.56,86.3,0,13.78
02/10/2015 21:29,1022,0,0,0,8.58,86.3,0,13.78
02/10/2015 21:30,1022,0,0,0,8.58,86.3,0,13.78
02/10/2015 21:31,1022,0,0,0,8.53,86.2,0,13.79
02/10/2015 21:32,1022,0,0,0,8.48,86.2,0,13.78
02/10/2015 21:33,1022,0,0,0,8.49,86.1,0,13.79
02/10/2015 21:34,1022,0,0,0,8.41,86.1,0,13.79
02/10/2015 21:35,1022,0,0,0,8.38,86.2,0,13.79
02/10/2015 21:36,1022,0,0,0,8.42,86.4,0,13.79
02/10/2015 21:37,1022,0,0,0,8.49,86.4,0,13.79
02/10/2015 21:38,1022,0,0,0,8.42,86.1,0,13.79
02/10/2015 21:39,1022,0,0,0,8.35,86,0,13.79
02/10/2015 21:40,1022,0,0,0,8.34,86.1,0,13.79
02/10/2015 21:41,1022,0,0,0,8.32,86.1,0,13.79
02/10/2015 21:42,1022,0,0,0,8.28,86.1,0,13.79
02/10/2015 21:43,1022,0,0,0,8.26,86.2,0,13.79
02/10/2015 21:44,1022,0,0,0,8.27,86.2,0,13.79
02/10/2015 21:45,1022,0,0,0,8.28,86.3,0,13.79
02/10/2015 21:46,1022,0,0,0,8.27,86.4,0,13.79
02/10/2015 21:47,1022,0,0,0,8.27,86.4,0,13.79
02/10/2015 21:48,1022,0,0,0,8.29,86.4,0,13.79
02/10/2015 21:49,1022,0,0,0,8.28,86.5,0,13.79
02/10/2015 21:50,1022,0,0,0,8.28,86.5,0,13.8
02/10/2015 21:51,1022,0,0,0,8.28,86.6,0,13.79
02/10/2015 21:52,1022,0,0,0,8.28,86.5,0,13.8
02/10/2015 21:53,1022,0,0,0,8.3,86.8,0,13.8
02/10/2015 21:54,1022,0,0,0,8.35,86.7,0,13.8
02/10/2015 21:55,1022,0,0,0,8.35,86.6,0,13.8
02/10/2015 21:56,1022,0,0,0,8.31,86.6,0,13.8
02/10/2015 21:57,1022,0,0,0,8.32,86.6,0,13.8
02/10/2015 21:58,1022,0,0,0,8.33,86.5,0,13.8
02/10/2015 21:59,1022,0,0,0,8.3,86.6,0,13.8
02/10/2015 22:00,1022,0,0,0,8.3,86.6,0,13.8
02/10/2015 22:01,1022,0,0,0,8.32,86.7,0,13.8
02/10/2015 22:02,1022,0,0,0,8.33,86.8,0,13.8
02/10/2015 22:03,1022,0,0,0,8.35,86.9,0,13.8
02/10/2015 22:04,1022,0,0,0,8.34,86.8,0,13.8
02/10/2015 22:05,1022,0,0,0,8.35,86.9,0,13.8
02/10/2015 22:06,1022,0,0,0,8.36,86.9,0,13.8
02/10/2015 22:07,1022,0,0,0,8.43,86.8,0,13.8
02/10/2015 22:08,1022,0,0,0,8.42,86.9,0,13.8
02/10/2015 22:09,1022,0,0,0,8.42,86.7,0,13.8
02/10/2015 22:10,1022,0,0,0,8.42,86.7,0,13.8
02/10/2015 22:11,1022,0,0,0,8.42,86.7,0,13.8
02/10/2015 22:12,1022,0,0,0,8.41,86.6,0,13.8
02/10/2015 22:13,1022,0,0,0,8.36,86.5,0,13.8
02/10/2015 22:14,1022,0,0,0,8.33,86.4,0,13.8
02/10/2015 22:15,1022,0,0,0,8.26,86.6,0,13.8
02/10/2015 22:16,1022,0,0,0,8.32,86.8,0,13.8
02/10/2015 22:17,1022,0,0,0,8.33,86.8,0,13.8
02/10/2015 22:18,1022,0,0,0,8.26,86.8,0,13.8
02/10/2015 22:19,1022,0,0,0,8.29,86.8,0,13.8
02/10/2015 22:20,1022,0,0,0,8.26,86.8,0,13.8
02/10/2015 22:21,1022,0,0,0,8.28,87,0,13.8
02/10/2015 22:22,1022,0,0,0,8.35,87.1,0,13.8
02/10/2015 22:23,1022,0,0,0,8.41,87,0,13.8
02/10/2015 22:24,1022,0,0,0,8.42,86.9,0,13.8
02/10/2015 22:25,1022,0,0,0,8.49,86.8,0,13.8
02/10/2015 22:26,1021,0,0,0,8.5,86.6,0,13.8
02/10/2015 22:27,1021,0,0,0,8.56,86.5,0,13.8
02/10/2015 22:28,1021,0,0,0,8.58,86.3,0,13.8
02/10/2015 22:29,1021,0,0,0,8.62,86.2,0,13.8
02/10/2015 22:30,1021,0,0,0,8.64,86,0,13.8
02/10/2015 22:31,1021,0,0,0,8.68,85.8,0,13.8
02/10/2015 22:32,1021,0,0,0,8.71,85.7,0,13.8
02/10/2015 22:33,1021,0,0,0,8.72,85.5,0,13.8
02/10/2015 22:34,1021,0,0,0,8.74,85.4,0,13.8
02/10/2015 22:35,1021,0,0,0,8.74,85.3,0,13.8
02/10/2015 22:36,1021,0,0,0,8.77,85.2,0,13.8
02/10/2015 22:37,1021,0,0,0,8.77,85.1,0,13.8
02/10/2015 22:38,1021,0,0,0,8.77,85,0,13.8
02/10/2015 22:39,1021,0,0,0,8.74,84.9,0,13.8
02/10/2015 22:40,1021,0,0,0,8.72,84.9,0,13.8
02/10/2015 22:41,1021,0,0,0,8.7,84.8,0,13.8
02/10/2015 22:42,1021,0,0,0,8.65,84.9,0,13.8
02/10/2015 22:43,1021,0,0,0,8.63,84.9,0,13.8
02/10/2015 22:44,1021,0,0,0,8.62,85,0,13.8
02/10/2015 22:45,1021,0,0,0,8.55,85.1,0,13.8
02/10/2015 22:46,1021,0,0,0,8.56,85.2,0,13.8
02/10/2015 22:47,1021,0,0,0,8.49,85.3,0,13.8
02/10/2015 22:48,1021,0,0,0,8.48,85.5,0,13.8
02/10/2015 22:49,1021,0,0,0,8.47,85.6,0,13.8
02/10/2015 22:50,1021,0,0,0,8.49,85.8,0,13.8
02/10/2015 22:51,1021,0,0,0,8.49,86,0,13.8
02/10/2015 22:52,1021,0,0,0,8.49,86.1,0,13.8
02/10/2015 22:53,1021,0,0,0,8.49,86.2,0,13.8
02/10/2015 22:54,1021,0,0,0,8.55,86.3,0,13.8
02/10/2015 22:55,1021,0,0,0,8.57,86.2,0,13.8
02/10/2015 22:56,1021,0,0,0,8.61,86.1,0,13.8
02/10/2015 22:57,1021,0,0,0,8.63,86.1,0,13.79
02/10/2015 22:58,1021,0,0,0,8.64,86.1,0,13.79
02/10/2015 22:59,1021,0,0,0,8.64,86,0,13.79
02/10/2015 23:00,1021,0,0,0,8.64,86,0,13.79
02/10/2015 23:01,1021,0,0,0,8.65,86,0,13.79
02/10/2015 23:02,1021,0,0,0,8.7,86,0,13.79
02/10/2015 23:03,1021,0,0,0,8.71,86,0,13.79
02/10/2015 23:04,1021,0,0,0,8.73,85.9,0,13.79
02/10/2015 23:05,1021,0,0,0,8.76,85.9,0,13.79
02/10/2015 23:06,1021,0,0,0,8.79,85.8,0,13.79
02/10/2015 23:07,1021,0,0,0,8.82,85.7,0,13.79
02/10/2015 23:08,1021,0,0,0,8.82,85.5,0,13.79
02/10/2015 23:09,1021,0,0,0,8.85,85.5,0,13.79
02/10/2015 23:10,1021,0,0,0,8.86,85.3,0,13.79
02/10/2015 23:11,1021,0,0,0,8.89,85.2,0,13.79
02/10/2015 23:12,1021,0,0,0,8.9,85.1,0,13.79
02/10/2015 23:13,1021,0,0,0,8.91,85,0,13.79
02/10/2015 23:14,1021,0,0,0,8.91,84.9,0,13.78
02/10/2015 23:15,1021,0,0,0,8.92,84.8,0,13.79
02/10/2015 23:16,1021,0,0,0,8.94,84.8,0,13.78
02/10/2015 23:17,1021,0,0,0,8.96,84.8,0,13.78
02/10/2015 23:18,1021,0,0,0,8.97,84.7,0,13.78
02/10/2015 23:19,1021,0,0,0,8.97,84.7,0,13.78
02/10/2015 23:20,1021,0,0,0,8.97,84.6,0,13.78
02/10/2015 23:21,1021,0,0,0,8.97,84.5,0,13.78
02/10/2015 23:22,1021,0,0,0,8.97,84.4,0,13.78
02/10/2015 23:23,1021,0,0,0,8.99,84.3,0,13.78
02/10/2015 23:24,1021,0,0,0,9.01,84.2,0,13.78
02/10/2015 23:25,1021,0,0,0,9.02,84.1,0,13.78
02/10/2015 23:26,1021,0,0,0,9.03,84.1,0,13.78
02/10/2015 23:27,1021,0,0,0,9.04,84,0,13.78
02/10/2015 23:28,1021,0,0,0,9.06,84,0,13.78
02/10/2015 23:29,1021,0,0,0,9.05,83.9,0,13.78
02/10/2015 23:30,1021,0,0,0,9.04,83.8,0,13.78
02/10/2015 23:31,1021,0,0,0,9.04,83.8,0,13.78
02/10/2015 23:32,1021,0,0,0,9.03,83.8,0,13.78
02/10/2015 23:33,1021,0,0,0,9.04,83.7,0,13.78
02/10/2015 23:34,1021,0,0,0,9.05,84,0,13.78
02/10/2015 23:35,1021,0,0,0,9.03,83.9,0,13.78
02/10/2015 23:36,1021,0,0,0,9.03,84,0,13.78
02/10/2015 23:37,1021,0,0,0,9.03,83.9,0,13.78
02/10/2015 23:38,1021,0,0,0,9.04,84,0,13.78
02/10/2015 23:39,1021,0,0,0,9,83.6,0,13.78
02/10/2015 23:40,1021,0,0,0,8.87,83.7,0,13.78
02/10/2015 23:41,1021,0,0,0,8.77,83.7,0,13.78
02/10/2015 23:42,1021,0,0,0,8.66,83.7,0,13.77
02/10/2015 23:43,1021,0,0,0,8.56,84,0,13.77
02/10/2015 23:44,1021,0,0,0,8.52,84.3,0,13.78
02/10/2015 23:45,1021,0,0,0,8.47,84.6,0,13.78
02/10/2015 23:46,1021,0,0,0,8.45,84.8,0,13.77
02/10/2015 23:47,1021,0,0,0,8.37,85,0,13.78
02/10/2015 23:48,1021,0,0,0,8.32,85.2,0,13.77
02/10/2015 23:49,1021,0,0,0,8.29,85.4,0,13.78
02/10/2015 23:50,1021,0,0,0,8.27,85.7,0,13.77
02/10/2015 23:51,1021,0,0,0,8.19,85.8,0,13.77
02/10/2015 23:52,1021,0,0,0,8.16,86.2,0,13.78
02/10/2015 23:53,1021,0,0,0,8.17,86.4,0,13.77
02/10/2015 23:54,1021,0,0,0,8.18,86.5,0,13.78
02/10/2015 23:55,1021,0,0,0,8.09,86.6,0,13.77
02/10/2015 23:56,1021,0,0,0,8.03,86.8,0,13.77
02/10/2015 23:57,1021,0,0,0,8.04,87.1,0,13.78
02/10/2015 23:58,1021,0,0,0,8.06,87.5,0,13.77
02/10/2015 23:59,1021,0,0,0,8.04,87.6,0,13.78
